"icb22_code","date","do_not_meet_criteria_to_reside"
"E54000022",2023-05-08,559
"E54000022",2023-05-09,529
"E54000022",2023-05-10,541
"E54000022",2023-05-11,540
"E54000022",2023-05-12,526
"E54000022",2023-05-13,533
"E54000022",2023-05-14,525
"E54000022",2023-05-15,546
"E54000022",2023-05-16,539
"E54000022",2023-05-17,570
"E54000022",2023-05-18,593
"E54000022",2023-05-19,554
"E54000022",2023-05-20,509
"E54000022",2023-05-21,494
"E54000022",2023-05-22,553
"E54000022",2023-05-23,558
"E54000022",2023-05-24,566
"E54000022",2023-05-25,524
"E54000022",2023-05-26,584
"E54000022",2023-05-27,533
"E54000022",2023-05-28,504
"E54000022",2023-05-29,520
"E54000022",2023-05-30,582
"E54000022",2023-05-31,567
"E54000023",2023-05-01,216
"E54000023",2023-05-02,303
"E54000023",2023-05-03,384
"E54000023",2023-05-04,381
"E54000023",2023-05-05,500
"E54000023",2023-05-06,268
"E54000023",2023-05-07,262
"E54000023",2023-05-08,287
"E54000023",2023-05-09,305
"E54000023",2023-05-10,292
"E54000023",2023-05-11,347
"E54000023",2023-05-12,395
"E54000023",2023-05-13,270
"E54000023",2023-05-14,252
"E54000023",2023-05-15,342
"E54000023",2023-05-16,366
"E54000023",2023-05-17,369
"E54000023",2023-05-18,363
"E54000023",2023-05-19,393
"E54000023",2023-05-20,275
"E54000023",2023-05-21,207
"E54000023",2023-05-22,328
"E54000023",2023-05-23,343
"E54000023",2023-05-24,349
"E54000023",2023-05-25,385
"E54000023",2023-05-26,359
"E54000023",2023-05-27,257
"E54000023",2023-05-28,221
"E54000023",2023-05-29,218
"E54000023",2023-05-30,316
"E54000023",2023-05-31,339
"E54000024",2023-05-01,302
"E54000024",2023-05-02,362
"E54000024",2023-05-03,405
"E54000024",2023-05-04,428
"E54000024",2023-05-05,397
"E54000024",2023-05-06,321
"E54000024",2023-05-07,290
"E54000024",2023-05-08,315
"E54000024",2023-05-09,366
"E54000024",2023-05-10,390
"E54000024",2023-05-11,381
"E54000024",2023-05-12,383
"E54000024",2023-05-13,355
"E54000024",2023-05-14,304
"E54000024",2023-05-15,389
"E54000024",2023-05-16,392
"E54000024",2023-05-17,382
"E54000024",2023-05-18,371
"E54000024",2023-05-19,420
"E54000024",2023-05-20,338
"E54000024",2023-05-21,328
"E54000024",2023-05-22,375
"E54000024",2023-05-23,390
"E54000024",2023-05-24,414
"E54000024",2023-05-25,415
"E54000024",2023-05-26,355
"E54000024",2023-05-27,316
"E54000024",2023-05-28,322
"E54000024",2023-05-29,322
"E54000024",2023-05-30,377
"E54000024",2023-05-31,384
"E54000025",2023-05-01,238
"E54000025",2023-05-02,294
"E54000025",2023-05-03,399
"E54000025",2023-05-04,447
"E54000025",2023-05-05,454
"E54000025",2023-05-06,369
"E54000025",2023-05-07,284
"E54000025",2023-05-08,281
"E54000025",2023-05-09,386
"E54000025",2023-05-10,511
"E54000025",2023-05-11,501
"E54000025",2023-05-12,525
"E54000025",2023-05-13,362
"E54000025",2023-05-14,309
"E54000025",2023-05-15,427
"E54000025",2023-05-16,405
"E54000025",2023-05-17,425
"E54000025",2023-05-18,521
"E54000025",2023-05-19,447
"E54000025",2023-05-20,328
"E54000025",2023-05-21,282
"E54000025",2023-05-22,338
"E54000025",2023-05-23,364
"E54000025",2023-05-24,418
"E54000025",2023-05-25,392
"E54000025",2023-05-26,421
"E54000025",2023-05-27,334
"E54000025",2023-05-28,280
"E54000025",2023-05-29,268
"E54000025",2023-05-30,354
"E54000025",2023-05-31,387
"E54000026",2023-05-01,235
"E54000026",2023-05-02,278
"E54000026",2023-05-03,381
"E54000026",2023-05-04,375
"E54000026",2023-05-05,381
"E54000026",2023-05-06,331
"E54000026",2023-05-07,296
"E54000026",2023-05-08,227
"E54000026",2023-05-09,329
"E54000026",2023-05-10,382
"E54000026",2023-05-11,377
"E54000026",2023-05-12,393
"E54000026",2023-05-13,313
"E54000026",2023-05-14,253
"E54000026",2023-05-15,344
"E54000026",2023-05-16,372
"E54000026",2023-05-17,411
"E54000026",2023-05-18,408
"E54000026",2023-05-19,438
"E54000026",2023-05-20,341
"E54000026",2023-05-21,244
"E54000026",2023-05-22,300
"E54000026",2023-05-23,410
"E54000026",2023-05-24,413
"E54000026",2023-05-25,412
"E54000026",2023-05-26,439
"E54000026",2023-05-27,339
"E54000026",2023-05-28,298
"E54000026",2023-05-29,255
"E54000026",2023-05-30,350
"E54000026",2023-05-31,386
"E54000027",2023-05-01,595
"E54000027",2023-05-02,749
"E54000027",2023-05-03,825
"E54000027",2023-05-04,821
"E54000027",2023-05-05,912
"E54000027",2023-05-06,761
"E54000027",2023-05-07,644
"E54000027",2023-05-08,563
"E54000027",2023-05-09,652
"E54000027",2023-05-10,706
"E54000027",2023-05-11,740
"E54000027",2023-05-12,787
"E54000027",2023-05-13,643
"E54000027",2023-05-14,514
"E54000027",2023-05-15,673
"E54000027",2023-05-16,801
"E54000027",2023-05-17,836
"E54000027",2023-05-18,831
"E54000027",2023-05-19,863
"E54000027",2023-05-20,722
"E54000027",2023-05-21,554
"E54000027",2023-05-22,695
"E54000027",2023-05-23,706
"E54000027",2023-05-24,793
"E54000027",2023-05-25,790
"E54000027",2023-05-26,918
"E54000027",2023-05-27,760
"E54000027",2023-05-28,617
"E54000027",2023-05-29,582
"E54000027",2023-05-30,641
"E54000027",2023-05-31,777
"E54000028",2023-05-01,494
"E54000028",2023-05-02,465
"E54000028",2023-05-03,503
"E54000028",2023-05-04,566
"E54000028",2023-05-05,615
"E54000028",2023-05-06,617
"E54000028",2023-05-07,511
"E54000028",2023-05-08,462
"E54000028",2023-05-09,469
"E54000028",2023-05-10,555
"E54000028",2023-05-11,594
"E54000028",2023-05-12,577
"E54000028",2023-05-13,590
"E54000028",2023-05-14,501
"E54000028",2023-05-15,484
"E54000028",2023-05-16,569
"E54000028",2023-05-17,599
"E54000028",2023-05-18,609
"E54000028",2023-05-19,642
"E54000028",2023-05-20,642
"E54000028",2023-05-21,510
"E54000028",2023-05-22,482
"E54000028",2023-05-23,503
"E54000028",2023-05-24,548
"E54000028",2023-05-25,557
"E54000028",2023-05-26,600
"E54000028",2023-05-27,610
"E54000028",2023-05-28,510
"E54000028",2023-05-29,408
"E54000028",2023-05-30,495
"E54000028",2023-05-31,504
"E54000029",2023-05-01,426
"E54000029",2023-05-02,438
"E54000029",2023-05-03,534
"E54000029",2023-05-04,621
"E54000029",2023-05-05,639
"E54000029",2023-05-06,571
"E54000029",2023-05-07,441
"E54000029",2023-05-08,408
"E54000029",2023-05-09,429
"E54000029",2023-05-10,581
"E54000029",2023-05-11,581
"E54000029",2023-05-12,562
"E54000029",2023-05-13,507
"E54000029",2023-05-14,469
"E54000029",2023-05-15,470
"E54000029",2023-05-16,541
"E54000029",2023-05-17,644
"E54000029",2023-05-18,604
"E54000029",2023-05-19,657
"E54000029",2023-05-20,595
"E54000029",2023-05-21,403
"E54000029",2023-05-22,521
"E54000029",2023-05-23,605
"E54000029",2023-05-24,615
"E54000029",2023-05-25,656
"E54000029",2023-05-26,643
"E54000029",2023-05-27,569
"E54000029",2023-05-28,455
"E54000029",2023-05-29,440
"E54000029",2023-05-30,475
"E54000029",2023-05-31,577
"E54000030",2023-05-01,494
"E54000030",2023-05-02,569
"E54000030",2023-05-03,654
"E54000030",2023-05-04,595
"E54000030",2023-05-05,664
"E54000030",2023-05-06,512
"E54000030",2023-05-07,495
"E54000030",2023-05-08,494
"E54000030",2023-05-09,568
"E54000030",2023-05-10,638
"E54000030",2023-05-11,601
"E54000030",2023-05-12,625
"E54000030",2023-05-13,495
"E54000030",2023-05-14,433
"E54000030",2023-05-15,678
"E54000030",2023-05-16,707
"E54000030",2023-05-17,698
"E54000030",2023-05-18,679
"E54000030",2023-05-19,659
"E54000030",2023-05-20,510
"E54000030",2023-05-21,437
"E54000030",2023-05-22,633
"E54000030",2023-05-23,702
"E54000030",2023-05-24,707
"E54000030",2023-05-25,638
"E54000030",2023-05-26,640
"E54000030",2023-05-27,506
"E54000030",2023-05-28,447
"E54000030",2023-05-29,473
"E54000030",2023-05-30,573
"E54000030",2023-05-31,662
"E54000031",2023-05-01,313
"E54000031",2023-05-02,379
"E54000031",2023-05-03,460
"E54000031",2023-05-04,467
"E54000031",2023-05-05,494
"E54000031",2023-05-06,374
"E54000031",2023-05-07,307
"E54000031",2023-05-08,304
"E54000031",2023-05-09,353
"E54000031",2023-05-10,457
"E54000031",2023-05-11,468
"E54000031",2023-05-12,498
"E54000031",2023-05-13,338
"E54000031",2023-05-14,348
"E54000031",2023-05-15,423
"E54000031",2023-05-16,513
"E54000031",2023-05-17,467
"E54000031",2023-05-18,471
"E54000031",2023-05-19,481
"E54000031",2023-05-20,343
"E54000031",2023-05-21,333
"E54000031",2023-05-22,418
"E54000031",2023-05-23,466
"E54000031",2023-05-24,463
"E54000031",2023-05-25,482
"E54000031",2023-05-26,506
"E54000031",2023-05-27,392
"E54000031",2023-05-28,363
"E54000031",2023-05-29,354
"E54000031",2023-05-30,385
"E54000031",2023-05-31,515
"E54000010",2023-05-01,195
"E54000010",2023-05-02,262
"E54000010",2023-05-03,301
"E54000010",2023-05-04,312
"E54000010",2023-05-05,330
"E54000010",2023-05-06,239
"E54000010",2023-05-07,187
"E54000010",2023-05-08,195
"E54000010",2023-05-09,253
"E54000010",2023-05-10,289
"E54000010",2023-05-11,301
"E54000010",2023-05-12,298
"E54000010",2023-05-13,273
"E54000010",2023-05-14,206
"E54000010",2023-05-15,260
"E54000010",2023-05-16,314
"E54000010",2023-05-17,291
"E54000010",2023-05-18,272
"E54000010",2023-05-19,300
"E54000010",2023-05-20,232
"E54000010",2023-05-21,170
"E54000010",2023-05-22,267
"E54000010",2023-05-23,295
"E54000010",2023-05-24,295
"E54000010",2023-05-25,305
"E54000010",2023-05-26,330
"E54000010",2023-05-27,212
"E54000010",2023-05-28,190
"E54000010",2023-05-29,180
"E54000010",2023-05-30,246
"E54000010",2023-05-31,279
"E54000011",2023-05-01,191
"E54000011",2023-05-02,182
"E54000011",2023-05-03,236
"E54000011",2023-05-04,243
"E54000011",2023-05-05,280
"E54000011",2023-05-06,291
"E54000011",2023-05-07,230
"E54000011",2023-05-08,194
"E54000011",2023-05-09,215
"E54000011",2023-05-10,258
"E54000011",2023-05-11,274
"E54000011",2023-05-12,260
"E54000011",2023-05-13,291
"E54000011",2023-05-14,225
"E54000011",2023-05-15,191
"E54000011",2023-05-16,271
"E54000011",2023-05-17,242
"E54000011",2023-05-18,240
"E54000011",2023-05-19,233
"E54000011",2023-05-20,247
"E54000011",2023-05-21,184
"E54000011",2023-05-22,156
"E54000011",2023-05-23,245
"E54000011",2023-05-24,295
"E54000011",2023-05-25,272
"E54000011",2023-05-26,273
"E54000011",2023-05-27,294
"E54000011",2023-05-28,206
"E54000011",2023-05-29,202
"E54000011",2023-05-30,190
"E54000011",2023-05-31,265
"E54000058",2023-05-01,347
"E54000058",2023-05-02,435
"E54000058",2023-05-03,483
"E54000058",2023-05-04,549
"E54000058",2023-05-05,625
"E54000058",2023-05-06,495
"E54000058",2023-05-07,387
"E54000058",2023-05-08,362
"E54000058",2023-05-09,440
"E54000058",2023-05-10,563
"E54000058",2023-05-11,507
"E54000058",2023-05-12,577
"E54000058",2023-05-13,510
"E54000058",2023-05-14,420
"E54000058",2023-05-15,496
"E54000058",2023-05-16,554
"E54000058",2023-05-17,556
"E54000058",2023-05-18,585
"E54000058",2023-05-19,620
"E54000058",2023-05-20,509
"E54000058",2023-05-21,366
"E54000058",2023-05-22,498
"E54000058",2023-05-23,544
"E54000058",2023-05-24,524
"E54000058",2023-05-25,560
"E54000058",2023-05-26,634
"E54000058",2023-05-27,509
"E54000058",2023-05-28,365
"E54000058",2023-05-29,611
"E54000058",2023-05-30,492
"E54000058",2023-05-31,522
"E54000013",2023-05-01,200
"E54000013",2023-05-02,256
"E54000013",2023-05-03,311
"E54000013",2023-05-04,295
"E54000013",2023-05-05,266
"E54000013",2023-05-06,204
"E54000013",2023-05-07,197
"E54000013",2023-05-08,207
"E54000013",2023-05-09,236
"E54000013",2023-05-10,314
"E54000013",2023-05-11,287
"E54000013",2023-05-12,294
"E54000013",2023-05-13,199
"E54000013",2023-05-14,173
"E54000013",2023-05-15,256
"E54000013",2023-05-16,300
"E54000013",2023-05-17,293
"E54000013",2023-05-18,265
"E54000013",2023-05-19,281
"E54000013",2023-05-20,221
"E54000013",2023-05-21,186
"E54000013",2023-05-22,271
"E54000013",2023-05-23,305
"E54000013",2023-05-24,322
"E54000013",2023-05-25,318
"E54000013",2023-05-26,296
"E54000013",2023-05-27,255
"E54000013",2023-05-28,215
"E54000013",2023-05-29,193
"E54000013",2023-05-30,222
"E54000013",2023-05-31,284
"E54000060",2023-05-01,471
"E54000060",2023-05-02,449
"E54000060",2023-05-03,671
"E54000060",2023-05-04,719
"E54000060",2023-05-05,747
"E54000060",2023-05-06,754
"E54000060",2023-05-07,688
"E54000060",2023-05-08,504
"E54000060",2023-05-09,497
"E54000060",2023-05-10,694
"E54000060",2023-05-11,741
"E54000060",2023-05-12,713
"E54000060",2023-05-13,725
"E54000060",2023-05-14,556
"E54000060",2023-05-15,483
"E54000060",2023-05-16,654
"E54000060",2023-05-17,725
"E54000060",2023-05-18,743
"E54000060",2023-05-19,712
"E54000060",2023-05-20,789
"E54000060",2023-05-21,543
"E54000060",2023-05-22,497
"E54000060",2023-05-23,671
"E54000060",2023-05-24,688
"E54000060",2023-05-25,742
"E54000060",2023-05-26,744
"E54000060",2023-05-27,688
"E54000060",2023-05-28,520
"E54000060",2023-05-29,477
"E54000060",2023-05-30,459
"E54000060",2023-05-31,621
"E54000015",2023-05-01,310
"E54000015",2023-05-02,476
"E54000015",2023-05-03,464
"E54000015",2023-05-04,496
"E54000015",2023-05-05,507
"E54000015",2023-05-06,422
"E54000015",2023-05-07,357
"E54000015",2023-05-08,352
"E54000015",2023-05-09,438
"E54000015",2023-05-10,462
"E54000015",2023-05-11,463
"E54000015",2023-05-12,510
"E54000015",2023-05-13,426
"E54000015",2023-05-14,340
"E54000015",2023-05-15,436
"E54000015",2023-05-16,484
"E54000015",2023-05-17,447
"E54000015",2023-05-18,474
"E54000015",2023-05-19,505
"E54000015",2023-05-20,374
"E54000015",2023-05-21,320
"E54000015",2023-05-22,460
"E54000015",2023-05-23,499
"E54000015",2023-05-24,470
"E54000015",2023-05-25,491
"E54000015",2023-05-26,546
"E54000015",2023-05-27,363
"E54000015",2023-05-28,170
"E54000015",2023-05-29,295
"E54000015",2023-05-30,392
"E54000015",2023-05-31,450
"E54000062",2023-05-01,456
"E54000062",2023-05-02,438
"E54000062",2023-05-03,573
"E54000062",2023-05-04,638
"E54000062",2023-05-05,660
"E54000062",2023-05-06,644
"E54000062",2023-05-07,504
"E54000062",2023-05-08,459
"E54000062",2023-05-09,494
"E54000062",2023-05-10,586
"E54000062",2023-05-11,612
"E54000062",2023-05-12,664
"E54000062",2023-05-13,596
"E54000062",2023-05-14,494
"E54000062",2023-05-15,553
"E54000062",2023-05-16,571
"E54000062",2023-05-17,618
"E54000062",2023-05-18,607
"E54000062",2023-05-19,592
"E54000062",2023-05-20,600
"E54000062",2023-05-21,474
"E54000062",2023-05-22,444
"E54000062",2023-05-23,621
"E54000062",2023-05-24,614
"E54000062",2023-05-25,643
"E54000062",2023-05-26,591
"E54000062",2023-05-27,636
"E54000062",2023-05-28,520
"E54000062",2023-05-29,364
"E54000062",2023-05-30,394
"E54000062",2023-05-31,460
"E54000055",2023-05-01,183
"E54000055",2023-05-02,157
"E54000055",2023-05-03,165
"E54000055",2023-05-04,167
"E54000055",2023-05-05,208
"E54000055",2023-05-06,225
"E54000055",2023-05-07,217
"E54000055",2023-05-08,223
"E54000055",2023-05-09,200
"E54000055",2023-05-10,187
"E54000055",2023-05-11,175
"E54000055",2023-05-12,204
"E54000055",2023-05-13,194
"E54000055",2023-05-14,208
"E54000055",2023-05-15,180
"E54000055",2023-05-16,176
"E54000055",2023-05-17,180
"E54000055",2023-05-18,154
"E54000055",2023-05-19,186
"E54000055",2023-05-20,180
"E54000055",2023-05-21,208
"E54000055",2023-05-22,195
"E54000055",2023-05-23,176
"E54000055",2023-05-24,182
"E54000055",2023-05-25,178
"E54000055",2023-05-26,186
"E54000055",2023-05-27,176
"E54000055",2023-05-28,207
"E54000055",2023-05-29,0
"E54000055",2023-05-30,0
"E54000055",2023-05-31,0
"E54000018",2023-05-01,340
"E54000018",2023-05-02,441
"E54000018",2023-05-03,461
"E54000018",2023-05-04,465
"E54000018",2023-05-05,472
"E54000018",2023-05-06,381
"E54000018",2023-05-07,351
"E54000018",2023-05-08,367
"E54000018",2023-05-09,424
"E54000018",2023-05-10,444
"E54000018",2023-05-11,480
"E54000018",2023-05-12,502
"E54000018",2023-05-13,387
"E54000018",2023-05-14,346
"E54000018",2023-05-15,448
"E54000018",2023-05-16,488
"E54000018",2023-05-17,487
"E54000018",2023-05-18,480
"E54000018",2023-05-19,501
"E54000018",2023-05-20,447
"E54000018",2023-05-21,356
"E54000018",2023-05-22,408
"E54000018",2023-05-23,449
"E54000018",2023-05-24,496
"E54000018",2023-05-25,482
"E54000018",2023-05-26,454
"E54000018",2023-05-27,398
"E54000018",2023-05-28,332
"E54000018",2023-05-29,347
"E54000018",2023-05-30,448
"E54000018",2023-05-31,481
"E54000019",2023-05-01,135
"E54000019",2023-05-02,147
"E54000019",2023-05-03,147
"E54000019",2023-05-04,158
"E54000019",2023-05-05,164
"E54000019",2023-05-06,135
"E54000019",2023-05-07,130
"E54000019",2023-05-08,138
"E54000019",2023-05-09,144
"E54000019",2023-05-10,163
"E54000019",2023-05-11,180
"E54000019",2023-05-12,187
"E54000019",2023-05-13,142
"E54000019",2023-05-14,147
"E54000019",2023-05-15,156
"E54000019",2023-05-16,170
"E54000019",2023-05-17,141
"E54000019",2023-05-18,148
"E54000019",2023-05-19,189
"E54000019",2023-05-20,143
"E54000019",2023-05-21,141
"E54000019",2023-05-22,168
"E54000019",2023-05-23,192
"E54000019",2023-05-24,178
"E54000019",2023-05-25,162
"E54000019",2023-05-26,164
"E54000019",2023-05-27,172
"E54000019",2023-05-28,151
"E54000019",2023-05-29,137
"E54000019",2023-05-30,159
"E54000019",2023-05-31,167
"E54000059",2023-05-01,257
"E54000059",2023-05-02,279
"E54000059",2023-05-03,261
"E54000059",2023-05-04,287
"E54000059",2023-05-05,308
"E54000059",2023-05-06,302
"E54000059",2023-05-07,285
"E54000059",2023-05-08,257
"E54000059",2023-05-09,284
"E54000059",2023-05-10,300
"E54000059",2023-05-11,317
"E54000059",2023-05-12,331
"E54000059",2023-05-13,332
"E54000059",2023-05-14,314
"E54000059",2023-05-15,320
"E54000059",2023-05-16,324
"E54000059",2023-05-17,318
"E54000059",2023-05-18,324
"E54000059",2023-05-19,324
"E54000059",2023-05-20,306
"E54000059",2023-05-21,291
"E54000059",2023-05-22,309
"E54000059",2023-05-23,320
"E54000059",2023-05-24,321
"E54000059",2023-05-25,325
"E54000059",2023-05-26,322
"E54000059",2023-05-27,324
"E54000059",2023-05-28,298
"E54000059",2023-05-29,188
"E54000059",2023-05-30,194
"E54000059",2023-05-31,179
"E54000061",2023-05-01,717
"E54000061",2023-05-02,741
"E54000061",2023-05-03,839
"E54000061",2023-05-04,824
"E54000061",2023-05-05,871
"E54000061",2023-05-06,834
"E54000061",2023-05-07,715
"E54000061",2023-05-08,690
"E54000061",2023-05-09,739
"E54000061",2023-05-10,851
"E54000061",2023-05-11,877
"E54000061",2023-05-12,874
"E54000061",2023-05-13,865
"E54000061",2023-05-14,760
"E54000061",2023-05-15,762
"E54000061",2023-05-16,848
"E54000061",2023-05-17,890
"E54000061",2023-05-18,857
"E54000061",2023-05-19,859
"E54000061",2023-05-20,862
"E54000061",2023-05-21,699
"E54000061",2023-05-22,706
"E54000061",2023-05-23,781
"E54000061",2023-05-24,828
"E54000061",2023-05-25,823
"E54000061",2023-05-26,795
"E54000061",2023-05-27,800
"E54000061",2023-05-28,545
"E54000061",2023-05-29,469
"E54000061",2023-05-30,499
"E54000061",2023-05-31,657
"E54000050",2023-05-01,910
"E54000050",2023-05-02,1058
"E54000050",2023-05-03,1231
"E54000050",2023-05-04,1353
"E54000050",2023-05-05,1376
"E54000050",2023-05-06,1134
"E54000050",2023-05-07,966
"E54000050",2023-05-08,902
"E54000050",2023-05-09,1078
"E54000050",2023-05-10,1279
"E54000050",2023-05-11,1372
"E54000050",2023-05-12,1323
"E54000050",2023-05-13,1182
"E54000050",2023-05-14,1051
"E54000050",2023-05-15,1125
"E54000050",2023-05-16,1303
"E54000050",2023-05-17,1286
"E54000050",2023-05-18,1328
"E54000050",2023-05-19,1344
"E54000050",2023-05-20,1238
"E54000050",2023-05-21,1026
"E54000050",2023-05-22,1141
"E54000050",2023-05-23,1274
"E54000050",2023-05-24,1304
"E54000050",2023-05-25,1338
"E54000050",2023-05-26,1352
"E54000050",2023-05-27,1110
"E54000050",2023-05-28,924
"E54000050",2023-05-29,879
"E54000050",2023-05-30,1013
"E54000050",2023-05-31,1194
"E54000051",2023-05-01,653
"E54000051",2023-05-02,778
"E54000051",2023-05-03,791
"E54000051",2023-05-04,879
"E54000051",2023-05-05,906
"E54000051",2023-05-06,743
"E54000051",2023-05-07,674
"E54000051",2023-05-08,620
"E54000051",2023-05-09,804
"E54000051",2023-05-10,879
"E54000051",2023-05-11,885
"E54000051",2023-05-12,905
"E54000051",2023-05-13,703
"E54000051",2023-05-14,628
"E54000051",2023-05-15,725
"E54000051",2023-05-16,838
"E54000051",2023-05-17,809
"E54000051",2023-05-18,878
"E54000051",2023-05-19,903
"E54000051",2023-05-20,723
"E54000051",2023-05-21,662
"E54000051",2023-05-22,759
"E54000051",2023-05-23,800
"E54000051",2023-05-24,836
"E54000051",2023-05-25,827
"E54000051",2023-05-26,854
"E54000051",2023-05-27,654
"E54000051",2023-05-28,631
"E54000051",2023-05-29,606
"E54000051",2023-05-30,746
"E54000051",2023-05-31,841
"E54000054",2023-05-01,961
"E54000054",2023-05-02,1016
