"hb19_code","date","year","month","specialty","waits_over_18_weeks_count","waits_over_18_weeks_percent"
"S08000022",2022-03-01,2022,"Mar","All Specialties",1907,0.315990057995029
"S08000024",2022-03-01,2022,"Mar","All Specialties",2584,0.254556201359472
"S08000025",2022-03-01,2022,"Mar","All Specialties",103,0.115860517435321
"S08000026",2022-03-01,2022,"Mar","All Specialties",103,0.231981981981982
"S08000028",2022-03-01,2022,"Mar","All Specialties",66,0.1375
"S08000029",2022-03-01,2022,"Mar","All Specialties",1602,0.30180859080633
"S08000030",2022-03-01,2022,"Mar","All Specialties",1905,0.246665803444257
"S08000031",2022-03-01,2022,"Mar","All Specialties",4579,0.254148859410557
"S08000032",2022-03-01,2022,"Mar","All Specialties",2719,0.282141745356439
"SB0801",2022-03-01,2022,"Mar","All Specialties",12,0.0909090909090909
"S08000015",2022-04-01,2022,"Apr","All Specialties",1775,0.376617865478464
"S08000016",2022-04-01,2022,"Apr","All Specialties",541,0.280020703933748
"S08000017",2022-04-01,2022,"Apr","All Specialties",417,0.256142506142506
"S08000019",2022-04-01,2022,"Apr","All Specialties",1394,0.291570801087639
"S08000020",2022-04-01,2022,"Apr","All Specialties",0,NA
"S08000022",2022-04-01,2022,"Apr","All Specialties",1604,0.318001586042823
"S08000024",2022-04-01,2022,"Apr","All Specialties",1806,0.238604835513278
"S08000025",2022-04-01,2022,"Apr","All Specialties",48,0.0837696335078532
"S08000026",2022-04-01,2022,"Apr","All Specialties",35,0.11437908496732
"S08000028",2022-04-01,2022,"Apr","All Specialties",63,0.141573033707865
"S08000029",2022-04-01,2022,"Apr","All Specialties",1040,0.296296296296296
"S08000030",2022-04-01,2022,"Apr","All Specialties",1487,0.235284810126582
"S08000031",2022-04-01,2022,"Apr","All Specialties",3195,0.237564131162168
"S08000032",2022-04-01,2022,"Apr","All Specialties",2053,0.258564231738035
"SB0801",2022-04-01,2022,"Apr","All Specialties",22,0.188034188034188
"S08000015",2022-05-01,2022,"May","All Specialties",1883,0.322100581594252
"S08000016",2022-05-01,2022,"May","All Specialties",539,0.222635274679884
"S08000017",2022-05-01,2022,"May","All Specialties",526,0.274244004171011
"S08000019",2022-05-01,2022,"May","All Specialties",1815,0.305144586415602
"S08000020",2022-05-01,2022,"May","All Specialties",0,NA
"S08000022",2022-05-01,2022,"May","All Specialties",1793,0.294852820259826
"S08000024",2022-05-01,2022,"May","All Specialties",1947,0.232200357781753
"S08000025",2022-05-01,2022,"May","All Specialties",85,0.105985037406484
"S08000026",2022-05-01,2022,"May","All Specialties",55,0.100732600732601
"S08000028",2022-05-01,2022,"May","All Specialties",68,0.139344262295082
"S08000029",2022-05-01,2022,"May","All Specialties",1470,0.280160091480846
"S08000030",2022-05-01,2022,"May","All Specialties",1748,0.232632419483631
"S08000031",2022-05-01,2022,"May","All Specialties",3897,0.233829353174127
"S08000032",2022-05-01,2022,"May","All Specialties",2689,0.270196945337621
"SB0801",2022-05-01,2022,"May","All Specialties",18,0.147540983606557
"S08000015",2022-06-01,2022,"Jun","All Specialties",1609,0.300972689861579
"S08000016",2022-06-01,2022,"Jun","All Specialties",495,0.238899613899614
"S08000017",2022-06-01,2022,"Jun","All Specialties",491,0.268599562363239
"S08000019",2022-06-01,2022,"Jun","All Specialties",1635,0.302833858121874
"S08000020",2022-06-01,2022,"Jun","All Specialties",0,NA
"S08000022",2022-06-01,2022,"Jun","All Specialties",1885,0.305510534846029
"S08000024",2022-06-01,2022,"Jun","All Specialties",2088,0.243839775779517
"S08000025",2022-06-01,2022,"Jun","All Specialties",82,0.124054462934947
"S08000026",2022-06-01,2022,"Jun","All Specialties",43,0.121813031161473
"S08000028",2022-06-01,2022,"Jun","All Specialties",68,0.129032258064516
"S08000029",2022-06-01,2022,"Jun","All Specialties",1300,0.268428659921536
"S08000030",2022-06-01,2022,"Jun","All Specialties",1844,0.255154282551543
"S08000031",2022-06-01,2022,"Jun","All Specialties",3815,0.235566532880519
"S08000032",2022-06-01,2022,"Jun","All Specialties",2399,0.276573668434402
"SB0801",2022-06-01,2022,"Jun","All Specialties",16,0.119402985074627
"S08000015",2022-07-01,2022,"Jul","All Specialties",1482,0.335369993211134
"S08000016",2022-07-01,2022,"Jul","All Specialties",462,0.235474006116208
"S08000017",2022-07-01,2022,"Jul","All Specialties",457,0.288146279949559
"S08000019",2022-07-01,2022,"Jul","All Specialties",1101,0.246253634533661
"S08000020",2022-07-01,2022,"Jul","All Specialties",1478,0.278500094215188
"S08000022",2022-07-01,2022,"Jul","All Specialties",1690,0.316183348924228
"S08000024",2022-07-01,2022,"Jul","All Specialties",2271,0.246740547588005
"S08000025",2022-07-01,2022,"Jul","All Specialties",86,0.119113573407202
"S08000026",2022-07-01,2022,"Jul","All Specialties",28,0.0883280757097792
"S08000028",2022-07-01,2022,"Jul","All Specialties",74,0.139886578449905
"S08000029",2022-07-01,2022,"Jul","All Specialties",1147,0.261633211678832
"S08000030",2022-07-01,2022,"Jul","All Specialties",1477,0.25439200826731
"S08000031",2022-07-01,2022,"Jul","All Specialties",3279,0.234935874471591
"S08000032",2022-07-01,2022,"Jul","All Specialties",2285,0.279237443480386
"SB0801",2022-07-01,2022,"Jul","All Specialties",9,0.0762711864406781
"S08000015",2022-08-01,2022,"Aug","All Specialties",2123,0.354246621057901
"S08000016",2022-08-01,2022,"Aug","All Specialties",670,0.286447199657973
"S08000017",2022-08-01,2022,"Aug","All Specialties",429,0.257040143798682
"S08000019",2022-08-01,2022,"Aug","All Specialties",1604,0.282643171806167
"S08000020",2022-08-01,2022,"Aug","All Specialties",1875,0.281785392245266
"S08000022",2022-08-01,2022,"Aug","All Specialties",2266,0.323298616065059
"S08000024",2022-08-01,2022,"Aug","All Specialties",2604,0.244117371332146
"S08000025",2022-08-01,2022,"Aug","All Specialties",63,0.0855978260869565
"S08000026",2022-08-01,2022,"Aug","All Specialties",61,0.140229885057471
"S08000028",2022-08-01,2022,"Aug","All Specialties",79,0.15863453815261
"S08000029",2022-08-01,2022,"Aug","All Specialties",1419,0.285398230088496
"S08000030",2022-08-01,2022,"Aug","All Specialties",2177,0.285770543449724
"S08000031",2022-08-01,2022,"Aug","All Specialties",4591,0.262133150622359
"S08000032",2022-08-01,2022,"Aug","All Specialties",2663,0.276330808342845
"SB0801",2022-08-01,2022,"Aug","All Specialties",22,0.152777777777778
"S08000015",2022-09-01,2022,"Sep","All Specialties",1992,0.356223175965665
"S08000016",2022-09-01,2022,"Sep","All Specialties",599,0.298604187437687
"S08000017",2022-09-01,2022,"Sep","All Specialties",469,0.279832935560859
"S08000019",2022-09-01,2022,"Sep","All Specialties",1596,0.296268795247819
"S08000020",2022-09-01,2022,"Sep","All Specialties",1728,0.293478260869565
"S08000022",2022-09-01,2022,"Sep","All Specialties",2198,0.333687566418703
"S08000024",2022-09-01,2022,"Sep","All Specialties",2561,0.252564102564102
"S08000025",2022-09-01,2022,"Sep","All Specialties",51,0.0782208588957054
"S08000026",2022-09-01,2022,"Sep","All Specialties",102,0.211180124223602
"S08000028",2022-09-01,2022,"Sep","All Specialties",70,0.131086142322097
"S08000029",2022-09-01,2022,"Sep","All Specialties",1600,0.30929827952832
"S08000030",2022-09-01,2022,"Sep","All Specialties",2171,0.288620047859612
"S08000031",2022-09-01,2022,"Sep","All Specialties",4144,0.260023843885298
"S08000032",2022-09-01,2022,"Sep","All Specialties",2888,0.310571029142919
"SB0801",2022-09-01,2022,"Sep","All Specialties",18,0.151260504201681
"S08000015",2022-10-01,2022,"Oct","All Specialties",2139,0.387009227428985
"S08000016",2022-10-01,2022,"Oct","All Specialties",572,0.286
"S08000017",2022-10-01,2022,"Oct","All Specialties",460,0.264519838987924
"S08000019",2022-10-01,2022,"Oct","All Specialties",1462,0.305410486734907
"S08000020",2022-10-01,2022,"Oct","All Specialties",1804,0.285443037974683
"S08000022",2022-10-01,2022,"Oct","All Specialties",2605,0.366953091984787
"S08000024",2022-10-01,2022,"Oct","All Specialties",2563,0.252861089187056
"S08000025",2022-10-01,2022,"Oct","All Specialties",77,0.106500691562932
"S08000026",2022-10-01,2022,"Oct","All Specialties",69,0.163895486935867
"S08000028",2022-10-01,2022,"Oct","All Specialties",104,0.182136602451839
"S08000029",2022-10-01,2022,"Oct","All Specialties",1495,0.300986510972418
"S08000030",2022-10-01,2022,"Oct","All Specialties",2217,0.330846142366811
"S08000031",2022-10-01,2022,"Oct","All Specialties",3933,0.26316493810639
"S08000032",2022-10-01,2022,"Oct","All Specialties",3265,0.336251287332647
"SB0801",2022-10-01,2022,"Oct","All Specialties",29,0.201388888888889
"S08000015",2022-11-01,2022,"Nov","All Specialties",2424,0.384945212005717
"S08000016",2022-11-01,2022,"Nov","All Specialties",807,0.331552999178307
"S08000017",2022-11-01,2022,"Nov","All Specialties",562,0.282696177062374
"S08000019",2022-11-01,2022,"Nov","All Specialties",1780,0.325411334552102
"S08000020",2022-11-01,2022,"Nov","All Specialties",2384,0.322598105548038
"S08000022",2022-11-01,2022,"Nov","All Specialties",2304,0.321204516938519
"S08000024",2022-11-01,2022,"Nov","All Specialties",3196,0.271537807986406
"S08000025",2022-11-01,2022,"Nov","All Specialties",113,0.142857142857143
"S08000026",2022-11-01,2022,"Nov","All Specialties",42,0.102189781021898
"S08000028",2022-11-01,2022,"Nov","All Specialties",84,0.152173913043478
"S08000029",2022-11-01,2022,"Nov","All Specialties",2095,0.351864292912328
"S08000030",2022-11-01,2022,"Nov","All Specialties",2641,0.338502947962061
"S08000031",2022-11-01,2022,"Nov","All Specialties",4840,0.281493544259625
"S08000032",2022-11-01,2022,"Nov","All Specialties",3665,0.34105713753955
"SB0801",2022-11-01,2022,"Nov","All Specialties",29,0.162921348314607
"S08000015",2022-12-01,2022,"Dec","All Specialties",1526,0.340701049341371
"S08000016",2022-12-01,2022,"Dec","All Specialties",616,0.321335419926969
"S08000017",2022-12-01,2022,"Dec","All Specialties",467,0.281664656212304
"S08000019",2022-12-01,2022,"Dec","All Specialties",1396,0.328316086547507
"S08000020",2022-12-01,2022,"Dec","All Specialties",1767,0.30794701986755
"S08000022",2022-12-01,2022,"Dec","All Specialties",1943,0.351546951329835
"S08000024",2022-12-01,2022,"Dec","All Specialties",2404,0.256727894062367
"S08000025",2022-12-01,2022,"Dec","All Specialties",35,0.0767543859649122
"S08000026",2022-12-01,2022,"Dec","All Specialties",35,0.0958904109589043
"S08000028",2022-12-01,2022,"Dec","All Specialties",78,0.167023554603854
"S08000029",2022-12-01,2022,"Dec","All Specialties",1456,0.313725490196078
"S08000030",2022-12-01,2022,"Dec","All Specialties",2154,0.345469125902165
"S08000031",2022-12-01,2022,"Dec","All Specialties",3810,0.271638385854841
"S08000032",2022-12-01,2022,"Dec","All Specialties",2747,0.337096576267027
"SB0801",2022-12-01,2022,"Dec","All Specialties",14,0.112
"S08000015",2023-01-01,2023,"Jan","All Specialties",1748,0.381409557058695
"S08000016",2023-01-01,2023,"Jan","All Specialties",185,0.115697310819262
"S08000017",2023-01-01,2023,"Jan","All Specialties",552,0.295345104333868
"S08000019",2023-01-01,2023,"Jan","All Specialties",1745,0.346711702761772
"S08000020",2023-01-01,2023,"Jan","All Specialties",1670,0.286646069344319
"S08000022",2023-01-01,2023,"Jan","All Specialties",2135,0.339265850945495
"S08000024",2023-01-01,2023,"Jan","All Specialties",2960,0.287211333203959
"S08000025",2023-01-01,2023,"Jan","All Specialties",110,0.151933701657459
"S08000026",2023-01-01,2023,"Jan","All Specialties",48,0.137535816618911
"S08000028",2023-01-01,2023,"Jan","All Specialties",82,0.168724279835391
"S08000029",2023-01-01,2023,"Jan","All Specialties",1900,0.34965034965035
"S08000030",2023-01-01,2023,"Jan","All Specialties",2264,0.326837014580627
"S08000031",2023-01-01,2023,"Jan","All Specialties",4525,0.289377757881947
"S08000032",2023-01-01,2023,"Jan","All Specialties",3056,0.350418529985093
"SB0801",2023-01-01,2023,"Jan","All Specialties",21,0.135483870967742
"S08000015",2023-02-01,2023,"Feb","All Specialties",2313,0.414516129032258
"S08000016",2023-02-01,2023,"Feb","All Specialties",708,0.32079746261894
"S08000017",2023-02-01,2023,"Feb","All Specialties",550,0.309684684684685
"S08000019",2023-02-01,2023,"Feb","All Specialties",1746,0.362541528239203
"S08000020",2023-02-01,2023,"Feb","All Specialties",1924,0.32303559435863
"S08000022",2023-02-01,2023,"Feb","All Specialties",1831,0.349094375595806
"S08000024",2023-02-01,2023,"Feb","All Specialties",2965,0.280909521553766
"S08000025",2023-02-01,2023,"Feb","All Specialties",142,0.212574850299401
"S08000026",2023-02-01,2023,"Feb","All Specialties",39,0.119266055045871
"S08000028",2023-02-01,2023,"Feb","All Specialties",95,0.191532258064516
"S08000029",2023-02-01,2023,"Feb","All Specialties",2210,0.392330907154269
"S08000030",2023-02-01,2023,"Feb","All Specialties",2243,0.339488421371273
"S08000031",2023-02-01,2023,"Feb","All Specialties",4441,0.293678084909404
"S08000032",2023-02-01,2023,"Feb","All Specialties",3385,0.374571207259046
"SB0801",2023-02-01,2023,"Feb","All Specialties",10,0.0813008130081301
"S08000015",2023-03-01,2023,"Mar","All Specialties",2427,0.393993506493507
"S08000016",2023-03-01,2023,"Mar","All Specialties",915,0.352329611089719
"S08000017",2023-03-01,2023,"Mar","All Specialties",551,0.302580999450851
"S08000019",2023-03-01,2023,"Mar","All Specialties",1889,0.359741001713959
"S08000020",2023-03-01,2023,"Mar","All Specialties",2021,0.305795127855954
"S08000022",2023-03-01,2023,"Mar","All Specialties",2158,0.34890864995958
"S08000024",2023-03-01,2023,"Mar","All Specialties",3430,0.292887029288703
"S08000025",2023-03-01,2023,"Mar","All Specialties",136,0.148471615720524
"S08000026",2023-03-01,2023,"Mar","All Specialties",42,0.127659574468085
"S08000028",2023-03-01,2023,"Mar","All Specialties",92,0.172284644194757
"S08000029",2023-03-01,2023,"Mar","All Specialties",2475,0.398807605543023
"S08000030",2023-03-01,2023,"Mar","All Specialties",2628,0.331943918150815
"S08000031",2023-03-01,2023,"Mar","All Specialties",5016,0.287977953840854
"S08000032",2023-03-01,2023,"Mar","All Specialties",4035,0.372232472324723
"SB0801",2023-03-01,2023,"Mar","All Specialties",15,0.101351351351351
"S08000015",2023-04-01,2023,"Apr","All Specialties",1603,0.345772217428818
"S08000016",2023-04-01,2023,"Apr","All Specialties",634,0.31078431372549
"S08000017",2023-04-01,2023,"Apr","All Specialties",374,0.271211022480058
"S08000019",2023-04-01,2023,"Apr","All Specialties",1421,0.314589329200797
"S08000020",2023-04-01,2023,"Apr","All Specialties",1656,0.314948649676683
"S08000022",2023-04-01,2023,"Apr","All Specialties",1982,0.356218547807333
"S08000024",2023-04-01,2023,"Apr","All Specialties",2623,0.267080745341615
"S08000025",2023-04-01,2023,"Apr","All Specialties",54,0.109311740890688
"S08000026",2023-04-01,2023,"Apr","All Specialties",74,0.190721649484536
"S08000028",2023-04-01,2023,"Apr","All Specialties",77,0.202099737532808
"S08000029",2023-04-01,2023,"Apr","All Specialties",1491,0.322936972059779
"S08000030",2023-04-01,2023,"Apr","All Specialties",1781,0.296783869355107
"S08000031",2023-04-01,2023,"Apr","All Specialties",3791,0.281252318421248
"S08000032",2023-04-01,2023,"Apr","All Specialties",2532,0.343741515069237
"SB0801",2023-04-01,2023,"Apr","All Specialties",19,0.145038167938931
"S08000015",2023-05-01,2023,"May","All Specialties",2070,0.344655344655345
"S08000016",2023-05-01,2023,"May","All Specialties",787,0.318108326596605
"S08000017",2023-05-01,2023,"May","All Specialties",482,0.276852383687536
"S08000019",2023-05-01,2023,"May","All Specialties",1508,0.258617732807409
"S08000020",2023-05-01,2023,"May","All Specialties",1979,0.306157178217822
"S08000022",2023-05-01,2023,"May","All Specialties",1913,0.33414847161572
"S08000024",2023-05-01,2023,"May","All Specialties",3227,0.27720986169573
"S08000025",2023-05-01,2023,"May","All Specialties",113,0.223320158102767
"S08000026",2023-05-01,2023,"May","All Specialties",49,0.128272251308901
"S08000028",2023-05-01,2023,"May","All Specialties",123,0.188073394495413
"S08000029",2023-05-01,2023,"May","All Specialties",1931,0.333909735431437
"S08000030",2023-05-01,2023,"May","All Specialties",2346,0.317627944760357
"S08000031",2023-05-01,2023,"May","All Specialties",4793,0.291580484243825
"S08000032",2023-05-01,2023,"May","All Specialties",2951,0.326546420272214
"SB0801",2023-05-01,2023,"May","All Specialties",23,0.117948717948718
"S08000015",2023-06-01,2023,"Jun","All Specialties",2000,0.336870473303015
"S08000016",2023-06-01,2023,"Jun","All Specialties",676,0.322211630123928
"S08000017",2023-06-01,2023,"Jun","All Specialties",598,0.335389792484576
"S08000019",2023-06-01,2023,"Jun","All Specialties",1559,0.264865783214407
"S08000020",2023-06-01,2023,"Jun","All Specialties",1825,0.296989422294548
"S08000022",2023-06-01,2023,"Jun","All Specialties",2227,0.338501291989664
"S08000024",2023-06-01,2023,"Jun","All Specialties",3137,0.274958366202121
"S08000025",2023-06-01,2023,"Jun","All Specialties",67,0.142250530785563
"S08000026",2023-06-01,2023,"Jun","All Specialties",45,0.123626373626374
"S08000028",2023-06-01,2023,"Jun","All Specialties",119,0.210992907801418
"S08000029",2023-06-01,2023,"Jun","All Specialties",1849,0.31939885990672
"S08000030",2023-06-01,2023,"Jun","All Specialties",2406,0.320159680638723
"S08000031",2023-06-01,2023,"Jun","All Specialties",4723,0.285619254958878
"S08000032",2023-06-01,2023,"Jun","All Specialties",3221,0.34705311927594
"SB0801",2023-06-01,2023,"Jun","All Specialties",20,0.143884892086331
"S08000015",2023-07-01,2023,"Jul","All Specialties",1640,0.327803318009195
"S08000016",2023-07-01,2023,"Jul","All Specialties",843,0.38865836791148
"S08000017",2023-07-01,2023,"Jul","All Specialties",603,0.33781512605042
"S08000019",2023-07-01,2023,"Jul","All Specialties",1214,0.250464204662678
"S08000020",2023-07-01,2023,"Jul","All Specialties",1568,0.300268096514745
"S08000022",2023-07-01,2023,"Jul","All Specialties",2074,0.33922145894668
"S08000024",2023-07-01,2023,"Jul","All Specialties",1982,0.216920214512422
"S08000025",2023-07-01,2023,"Jul","All Specialties",84,0.204379562043796
"S08000026",2023-07-01,2023,"Jul","All Specialties",73,0.196765498652291
"S08000028",2023-07-01,2023,"Jul","All Specialties",98,0.194831013916501
"S08000029",2023-07-01,2023,"Jul","All Specialties",1557,0.307100591715976
"S08000030",2023-07-01,2023,"Jul","All Specialties",1825,0.29559442824749
"S08000031",2023-07-01,2023,"Jul","All Specialties",4328,0.294101658059255
"S08000032",2023-07-01,2023,"Jul","All Specialties",3226,0.377486543412123
"SB0801",2023-07-01,2023,"Jul","All Specialties",22,0.160583941605839
"S08000015",2023-08-01,2023,"Aug","All Specialties",2079,0.337335713126724
"S08000016",2023-08-01,2023,"Aug","All Specialties",776,0.310772927513016
"S08000017",2023-08-01,2023,"Aug","All Specialties",628,0.34001082837033
"S08000019",2023-08-01,2023,"Aug","All Specialties",1838,0.282943349753695
"S08000020",2023-08-01,2023,"Aug","All Specialties",2030,0.318981772470145
"S08000022",2023-08-01,2023,"Aug","All Specialties",1981,0.345844972067039
"S08000024",2023-08-01,2023,"Aug","All Specialties",3109,0.264011548913043
"S08000025",2023-08-01,2023,"Aug","All Specialties",82,0.159533073929961
"S08000026",2023-08-01,2023,"Aug","All Specialties",76,0.178823529411765
"S08000028",2023-08-01,2023,"Aug","All Specialties",112,0.193436960276338
"S08000029",2023-08-01,2023,"Aug","All Specialties",2158,0.353538663171691
"S08000030",2023-08-01,2023,"Aug","All Specialties",2488,0.32642351088953
"S08000031",2023-08-01,2023,"Aug","All Specialties",5328,0.297986577181208
"S08000032",2023-08-01,2023,"Aug","All Specialties",3848,0.38016202331555
"SB0801",2023-08-01,2023,"Aug","All Specialties",10,0.0689655172413793
"S08000015",2023-09-01,2023,"Sep","All Specialties",1796,0.340667678300455
"S08000016",2023-09-01,2023,"Sep","All Specialties",908,0.372436423297785
"S08000017",2023-09-01,2023,"Sep","All Specialties",728,0.389930369576861
"S08000019",2023-09-01,2023,"Sep","All Specialties",1681,0.304805077062557
"S08000020",2023-09-01,2023,"Sep","All Specialties",2003,0.324214956296536
"S08000022",2023-09-01,2023,"Sep","All Specialties",2168,0.344674085850556
"S08000024",2023-09-01,2023,"Sep","All Specialties",2760,0.261685787427705
"S08000025",2023-09-01,2023,"Sep","All Specialties",117,0.261744966442953
"S08000026",2023-09-01,2023,"Sep","All Specialties",92,0.286604361370717
"S08000028",2023-09-01,2023,"Sep","All Specialties",144,0.233766233766234
"S08000029",2023-09-01,2023,"Sep","All Specialties",1733,0.312533814247069
"S08000030",2023-09-01,2023,"Sep","All Specialties",2407,0.329635716242125
"S08000031",2023-09-01,2023,"Sep","All Specialties",4803,0.304778221968399
"S08000032",2023-09-01,2023,"Sep","All Specialties",3486,0.387591727818546
"SB0801",2023-09-01,2023,"Sep","All Specialties",22,0.140127388535032
"S08000015",2023-10-01,2023,"Oct","All Specialties",2110,0.352724841190237
"S08000016",2023-10-01,2023,"Oct","All Specialties",810,0.328467153284672
"S08000017",2023-10-01,2023,"Oct","All Specialties",681,0.383230163196398
"S08000019",2023-10-01,2023,"Oct","All Specialties",1953,0.331466395112016
"S08000020",2023-10-01,2023,"Oct","All Specialties",2066,0.31769952329694
"S08000022",2023-10-01,2023,"Oct","All Specialties",2121,0.337309160305344
"S08000024",2023-10-01,2023,"Oct","All Specialties",3135,0.282763597005502
"S08000025",2023-10-01,2023,"Oct","All Specialties",98,0.215384615384615
"S08000026",2023-10-01,2023,"Oct","All Specialties",72,0.176039119804401
"S08000028",2023-10-01,2023,"Oct","All Specialties",104,0.185053380782918
"S08000029",2023-10-01,2023,"Oct","All Specialties",1642,0.312702342410969
"S08000030",2023-10-01,2023,"Oct","All Specialties",1991,0.305790201197973
"S08000031",2023-10-01,2023,"Oct","All Specialties",5194,0.32133135362534
"S08000032",2023-10-01,2023,"Oct","All Specialties",3967,0.400302724520686
"SB0801",2023-10-01,2023,"Oct","All Specialties",19,0.12258064516129
"S08000015",2023-11-01,2023,"Nov","All Specialties",2146,0.350481789972236
"S08000016",2023-11-01,2023,"Nov","All Specialties",851,0.347914963205233
"S08000017",2023-11-01,2023,"Nov","All Specialties",726,0.385350318471338
"S08000019",2023-11-01,2023,"Nov","All Specialties",2146,0.330815477108062
"S08000020",2023-11-01,2023,"Nov","All Specialties",2689,0.374147766801169
"S08000022",2023-11-01,2023,"Nov","All Specialties",2396,0.359813785853732
"S08000024",2023-11-01,2023,"Nov","All Specialties",3174,0.276456754638098
"S08000025",2023-11-01,2023,"Nov","All Specialties",139,0.233221476510067
"S08000026",2023-11-01,2023,"Nov","All Specialties",77,0.185990338164251
"S08000028",2023-11-01,2023,"Nov","All Specialties",88,0.169556840077071
"S08000029",2023-11-01,2023,"Nov","All Specialties",1879,0.315427228470707
"S08000030",2023-11-01,2023,"Nov","All Specialties",2850,0.369601867462067
"S08000031",2023-11-01,2023,"Nov","All Specialties",5684,0.329125651418645
"S08000032",2023-11-01,2023,"Nov","All Specialties",4469,0.399053486918475
"SB0801",2023-11-01,2023,"Nov","All Specialties",24,0.140350877192982
"S08000015",2023-12-01,2023,"Dec","All Specialties",1631,0.339862471348198
"S08000016",2023-12-01,2023,"Dec","All Specialties",713,0.342130518234165
"S08000017",2023-12-01,2023,"Dec","All Specialties",570,0.378737541528239
"S08000019",2023-12-01,2023,"Dec","All Specialties",1477,0.30260192583487
"S08000020",2023-12-01,2023,"Dec","All Specialties",2000,0.374391613627855
"S08000022",2023-12-01,2023,"Dec","All Specialties",1924,0.364393939393939
"S08000024",2023-12-01,2023,"Dec","All Specialties",2924,0.296822657598213
"S08000025",2023-12-01,2023,"Dec","All Specialties",96,0.247422680412371
"S08000026",2023-12-01,2023,"Dec","All Specialties",57,0.145408163265306
"S08000028",2023-12-01,2023,"Dec","All Specialties",82,0.214659685863874
"S08000029",2023-12-01,2023,"Dec","All Specialties",1447,0.311786252962724
"S08000030",2023-12-01,2023,"Dec","All Specialties",2216,0.363636363636364
"S08000031",2023-12-01,2023,"Dec","All Specialties",4276,0.312641661183008
"S08000032",2023-12-01,2023,"Dec","All Specialties",3332,0.399376723001318
"SB0801",2023-12-01,2023,"Dec","All Specialties",22,0.176
"S08000015",2024-01-01,2024,"Jan","All Specialties",2029,0.346363946739502
"S08000016",2024-01-01,2024,"Jan","All Specialties",937,0.357360793287567
"S08000017",2024-01-01,2024,"Jan","All Specialties",684,0.391080617495712
"S08000019",2024-01-01,2024,"Jan","All Specialties",1732,0.307801670517149
"S08000020",2024-01-01,2024,"Jan","All Specialties",2484,0.393660855784469
"S08000022",2024-01-01,2024,"Jan","All Specialties",2354,0.3696608040201
"S08000024",2024-01-01,2024,"Jan","All Specialties",3118,0.285217709476765
"S08000025",2024-01-01,2024,"Jan","All Specialties",91,0.207289293849658
"S08000026",2024-01-01,2024,"Jan","All Specialties",48,0.188235294117647
"S08000028",2024-01-01,2024,"Jan","All Specialties",106,0.205825242718447
"S08000029",2024-01-01,2024,"Jan","All Specialties",2045,0.346023688663283
"S08000030",2024-01-01,2024,"Jan","All Specialties",2689,0.36205735828733
"S08000031",2024-01-01,2024,"Jan","All Specialties",5093,0.31627647022294
"S08000032",2024-01-01,2024,"Jan","All Specialties",4633,0.427990762124711
"SB0801",2024-01-01,2024,"Jan","All Specialties",33,0.184357541899441
"S08000015",2024-02-01,2024,"Feb","All Specialties",2261,0.374523770084479
"S08000016",2024-02-01,2024,"Feb","All Specialties",903,0.358760429082241
"S08000017",2024-02-01,2024,"Feb","All Specialties",769,0.431295569265283
"S08000019",2024-02-01,2024,"Feb","All Specialties",1715,0.297743055555556
"S08000020",2024-02-01,2024,"Feb","All Specialties",2528,0.403061224489796
"S08000022",2024-02-01,2024,"Feb","All Specialties",2335,0.378321451717434
"S08000024",2024-02-01,2024,"Feb","All Specialties",3086,0.283171224077812
"S08000025",2024-02-01,2024,"Feb","All Specialties",93,0.192946058091286
"S08000026",2024-02-01,2024,"Feb","All Specialties",152,0.290076335877863
"S08000028",2024-02-01,2024,"Feb","All Specialties",133,0.2375
"S08000029",2024-02-01,2024,"Feb","All Specialties",1965,0.338559614059269
"S08000030",2024-02-01,2024,"Feb","All Specialties",2582,0.34639119935605
"S08000031",2024-02-01,2024,"Feb","All Specialties",5520,0.337058069243451
"S08000032",2024-02-01,2024,"Feb","All Specialties",4444,0.419522326064382
"SB0801",2024-02-01,2024,"Feb","All Specialties",19,0.147286821705426
"S08000015",2024-03-01,2024,"Mar","All Specialties",2000,0.344411916652316
"S08000016",2024-03-01,2024,"Mar","All Specialties",966,0.384095427435388
"S08000017",2024-03-01,2024,"Mar","All Specialties",667,0.382454128440367
"S08000019",2024-03-01,2024,"Mar","All Specialties",1675,0.301965026140256
"S08000020",2024-03-01,2024,"Mar","All Specialties",2683,0.408309237558971
"S08000022",2024-03-01,2024,"Mar","All Specialties",1949,0.339961625675911
"S08000024",2024-03-01,2024,"Mar","All Specialties",2968,0.283747609942638
"S08000025",2024-03-01,2024,"Mar","All Specialties",119,0.257575757575757
"S08000026",2024-03-01,2024,"Mar","All Specialties",65,0.148741418764302
"S08000028",2024-03-01,2024,"Mar","All Specialties",116,0.22970297029703
"S08000029",2024-03-01,2024,"Mar","All Specialties",1925,0.343137254901961
"S08000030",2024-03-01,2024,"Mar","All Specialties",2397,0.332040448815625
"S08000031",2024-03-01,2024,"Mar","All Specialties",4715,0.310034192530247
"S08000032",2024-03-01,2024,"Mar","All Specialties",4303,0.409965701219512
"SB0801",2024-03-01,2024,"Mar","All Specialties",16,0.119402985074627
"S08000015",2024-04-01,2024,"Apr","All Specialties",1618,0.300799405093884
"S08000016",2024-04-01,2024,"Apr","All Specialties",865,0.364210526315789
"S08000017",2024-04-01,2024,"Apr","All Specialties",771,0.415185783521809
